#  trailing_flap_deflection                       alpha                         Rey                        Mach                          CL                          CD                          Cm 
            -0.349065850399             -0.279252680319       11527690.933161951602              0.533968989000             -5.826843000000              1.957773961586              1.200077435419 
            -0.349065850399             -0.279252680319       12414436.389559021220              0.575043526615             -5.280550000000              1.872710900747              1.165628686904 
            -0.349065850399             -0.279252680319       13301181.845956094563              0.616118064231             -4.949189000000              1.853673276572              1.189647192989 
            -0.349065850399             -0.279252680319       14187927.302353171632              0.657192601846             -4.386907000000              1.611433634108              1.062847488534 
            -0.349065850399             -0.279252680319       15074672.758750241250              0.698267139461             -3.900863000000              1.447588196091              0.957491308378 
            -0.349065850399             -0.279252680319       15961418.215147314593              0.739341677077             -3.504900000000              1.342395081661              0.909383034219 
            -0.349065850399             -0.279252680319       16848163.671544387937              0.780416214692             -3.205201000000              1.213857557897              0.823752641895 
            -0.349065850399             -0.279252680319       17734909.127941463143              0.821490752307             -2.966194000000              1.144750370075              0.786432714307 
            -0.349065850399             -0.279252680319       18621654.584338534623              0.862565289923             -2.788463000000              1.081081724971              0.747635080309 
            -0.349065850399             -0.279252680319        8697827.335189344361              0.533968989000             -5.863842000000              1.945920773543              1.143350577703 
            -0.349065850399             -0.279252680319       10035954.617526166141              0.616118064231             -4.964324000000              1.794175523718              1.220096326259 
            -0.349065850399             -0.279252680319       10705018.258694576100              0.657192601846             -4.391023000000              1.608718009247              1.062852849292 
            -0.349065850399             -0.279252680319       11374081.899862987921              0.698267139461             -3.900081000000              1.446829649817              0.957493621181 
            -0.349065850399             -0.279252680319       12043145.541031397879              0.739341677077             -3.504563000000              1.341945819021              0.909374615980 
            -0.349065850399             -0.279252680319       12712209.182199809700              0.780416214692             -3.204866000000              1.213591703994              0.823748595495 
            -0.349065850399             -0.279252680319       13381272.823368221521              0.821490752307             -2.965936000000              1.144421813315              0.786422790468 
            -0.349065850399             -0.279252680319       14050336.464536631480              0.862565289923             -2.788323000000              1.080823109432              0.747623361152 
            -0.349065850399             -0.279252680319        6324430.305061670020              0.616118064231             -4.948656000000              1.810073993490              1.236078819058 
            -0.349065850399             -0.279252680319        6746058.992065781727              0.657192601846             -4.379505000000              1.611622079345              1.062861027050 
            -0.349065850399             -0.279252680319        7167687.679069894366              0.698267139461             -3.899372000000              1.446141694107              0.957496522577 
            -0.349065850399             -0.279252680319        7589316.366074003279              0.739341677077             -3.503995000000              1.341153631147              0.909357936960 
            -0.349065850399             -0.279252680319        8010945.053078115918              0.780416214692             -3.204600000000              1.213104793724              0.823740944713 
            -0.349065850399             -0.279252680319        8432573.740082226694              0.821490752307             -2.965446000000              1.143830858111              0.786403922106 
            -0.349065850399             -0.279252680319        8854202.427086338401              0.862565289923             -2.788071000000              1.080374735899              0.747601361321 
            -0.349065850399             -0.279252680319        3873057.344447286334              0.575043526615             -5.280968000000              1.838379501905              1.165683741891 
            -0.349065850399             -0.279252680319        4149704.297622093465              0.616118064231             -4.921638000000              1.845128816692              1.246702267259 
            -0.349065850399             -0.279252680319        4426351.250796899199              0.657192601846             -4.378952000000              1.609374513380              1.062867355874 
            -0.349065850399             -0.279252680319        4702998.203971705399              0.698267139461             -3.898536000000              1.445034874971              0.957497975122 
            -0.349065850399             -0.279252680319        4979645.157146511599              0.739341677077             -3.503364000000              1.340376339979              0.909338928909 
            -0.349065850399             -0.279252680319        5256292.110321318731              0.780416214692             -3.203817000000              1.212693067736              0.823732827126 
            -0.349065850399             -0.279252680319        5532939.063496123999              0.821490752307             -2.964895000000              1.143240322546              0.786383316570 
            -0.349065850399             -0.279252680319        5809586.016670930199              0.862565289923             -2.787812000000              1.079937815295              0.747577694681 
            -0.349065850399             -0.279252680319        1925443.314509929391              0.533968989000             -5.860762000000              1.923957242075              1.167721539897 
            -0.349065850399             -0.279252680319        2221665.362896072678              0.616118064231             -4.957105000000              1.801450384906              1.188155831126 
            -0.349065850399             -0.279252680319        2369776.387089143973              0.657192601846             -4.383975000000              1.606981171795              1.062872680733 
            -0.349065850399             -0.279252680319        2517887.411282215267              0.698267139461             -3.898012000000              1.444446285347              0.957497428784 
            -0.349065850399             -0.279252680319        2665998.435475286562              0.739341677077             -3.502506000000              1.339192572286              0.909301812142 
            -0.349065850399             -0.279252680319        2814109.459668358322              0.780416214692             -3.207535000000              1.220111659117              0.823717781638 
            -0.349065850399             -0.279252680319        2962220.483861429617              0.821490752307             -2.963901000000              1.142283909552              0.786344752795 
            -0.349065850399             -0.279252680319        3110331.508054501377              0.862565289923             -2.787428000000              1.079265698448              0.747534166602 
            -0.349065850399             -0.279252680319        1247993.520615071524              0.616118064231             -4.956039000000              1.801240885282              1.192920903963 
            -0.349065850399             -0.279252680319        1331193.088656076230              0.657192601846             -4.388388000000              1.605842341300              1.062875784255 
            -0.349065850399             -0.279252680319        1414392.656697081169              0.698267139461             -3.900069000000              1.443984683745              0.957493969580 
            -0.349065850399             -0.279252680319        1497592.224738085875              0.739341677077             -3.501560000000              1.338081968221              0.909256570678 
            -0.349065850399             -0.279252680319        1580791.792779090349              0.780416214692             -3.206873000000              1.220433993364              0.823700139866 
            -0.349065850399             -0.279252680319        1663991.360820095055              0.821490752307             -2.965006000000              1.129433792037              0.786299356276 
            -0.349065850399             -0.279252680319        1747190.928861099994              0.862565289923             -2.786978000000              1.078586440067              0.747485462972 
            -0.349065850399             -0.279252680319         691628.674169844715              0.616118064231             -4.960526000000              1.797679002084              1.188190129584 
            -0.349065850399             -0.279252680319         737737.252447834355              0.657192601846             -4.388254000000              1.604144748535              1.062878865873 
            -0.349065850399             -0.279252680319         783845.830725824111              0.698267139461             -3.898275000000              1.445610672276              0.957490481004 
            -0.349065850399             -0.279252680319         829954.409003813518              0.739341677077             -3.500877000000              1.336845190772              0.909200390444 
            -0.349065850399             -0.279252680319         876062.987281803275              0.780416214692             -3.204656000000              1.220293811893              0.823681734911 
            -0.349065850399             -0.279252680319         922171.565559792914              0.821490752307             -2.963996000000              1.129073814457              0.786249672325 
            -0.349065850399             -0.279252680319         968280.143837782671              0.862565289923             -2.786523000000              1.077984449305              0.747426933037 
            -0.349065850399             -0.209439510239       11527690.933161951602              0.533968989000             -4.909858000000              1.189542896027              0.801675749793 
            -0.349065850399             -0.209439510239       13301181.845956094563              0.616118064231             -4.676024000000              1.413360912133              1.125165526997 
            -0.349065850399             -0.209439510239       14187927.302353171632              0.657192601846             -4.097328000000              1.285028556404              1.036196247989 
            -0.349065850399             -0.209439510239       15074672.758750241250              0.698267139461             -3.628435000000              1.148491205280              0.924267242169 
            -0.349065850399             -0.209439510239       15961418.215147314593              0.739341677077             -3.222398000000              1.029315978045              0.829490240527 
            -0.349065850399             -0.209439510239       16848163.671544387937              0.780416214692             -2.913749000000              0.941448172023              0.765833701670 
            -0.349065850399             -0.209439510239       17734909.127941463143              0.821490752307             -2.672816000000              0.871880164438              0.716496887625 
            -0.349065850399             -0.209439510239       18621654.584338534623              0.862565289923             -2.492301000000              0.819025349687              0.679757006675 
            -0.349065850399             -0.209439510239        8697827.335189344361              0.533968989000             -4.940230000000              1.263762435221              0.799080655564 
            -0.349065850399             -0.209439510239       10035954.617526166141              0.616118064231             -4.676123000000              1.412978212736              1.125180703162 
            -0.349065850399             -0.209439510239       10705018.258694576100              0.657192601846             -4.111124000000              1.256885490993              1.036200295402 
            -0.349065850399             -0.209439510239       11374081.899862987921              0.698267139461             -3.627988000000              1.148029522831              0.924269170778 
            -0.349065850399             -0.209439510239       12043145.541031397879              0.739341677077             -3.221931000000              1.028912934956              0.829490703592 
            -0.349065850399             -0.209439510239       12712209.182199809700              0.780416214692             -2.913480000000              0.941148417386              0.765831309286 
            -0.349065850399             -0.209439510239       13381272.823368221521              0.821490752307             -2.672549000000              0.871632276989              0.716493394522 
            -0.349065850399             -0.209439510239       14050336.464536631480              0.862565289923             -2.492186000000              0.818855765583              0.679752776765 
            -0.349065850399             -0.209439510239        6324430.305061670020              0.616118064231             -4.676245000000              1.412383809277              1.125205279275 
            -0.349065850399             -0.209439510239        6746058.992065781727              0.657192601846             -4.095162000000              1.283196055602              1.036204812786 
            -0.349065850399             -0.209439510239        7167687.679069894366              0.698267139461             -3.627135000000              1.147227404759              0.924270120283 
            -0.349065850399             -0.209439510239        7589316.366074003279              0.739341677077             -3.221161000000              1.028256872474              0.829489268451 
            -0.349065850399             -0.209439510239        8010945.053078115918              0.780416214692             -2.913008000000              0.940625283113              0.765824466380 
            -0.349065850399             -0.209439510239        8432573.740082226694              0.821490752307             -2.672294000000              0.871270910760              0.716484733653 
            -0.349065850399             -0.209439510239        8854202.427086338401              0.862565289923             -2.491872000000              0.818525875250              0.679742932429 
            -0.349065850399             -0.209439510239        3596410.391272481065              0.533968989000             -4.638668000000              1.121278335306              0.757325193629 
            -0.349065850399             -0.209439510239        4149704.297622093465              0.616118064231             -4.676264000000              1.411877397600              1.125227261815 
            -0.349065850399             -0.209439510239        4426351.250796899199              0.657192601846             -4.094231000000              1.282107063537              1.036205751608 
            -0.349065850399             -0.209439510239        4702998.203971705399              0.698267139461             -3.626286000000              1.146457056991              0.924268065023 
            -0.349065850399             -0.209439510239        4979645.157146511599              0.739341677077             -3.220248000000              1.027515321640              0.829484654396 
            -0.349065850399             -0.209439510239        5256292.110321318731              0.780416214692             -2.912592000000              0.940136185176              0.765814214502 
            -0.349065850399             -0.209439510239        5532939.063496123999              0.821490752307             -2.671891000000              0.870875592182              0.716472806416 
            -0.349065850399             -0.209439510239        5809586.016670930199              0.862565289923             -2.491536000000              0.818204891091              0.679729994305 
            -0.349065850399             -0.209439510239        2073554.338703000452              0.575043526615             -5.309869000000              1.581751287632              1.254754870769 
            -0.349065850399             -0.209439510239        2221665.362896072678              0.616118064231             -4.675887000000              1.409250439404              1.125256586561 
            -0.349065850399             -0.209439510239        2369776.387089143973              0.657192601846             -4.100890000000              1.290362478192              1.036199264567 
            -0.349065850399             -0.209439510239        2517887.411282215267              0.698267139461             -3.624963000000              1.145195622002              0.924257526184 
            -0.349065850399             -0.209439510239        2665998.435475286562              0.739341677077             -3.223950000000              1.032818674878              0.829471319032 
            -0.349065850399             -0.209439510239        2814109.459668358322              0.780416214692             -2.911891000000              0.939343369550              0.765789260057 
            -0.349065850399             -0.209439510239        2962220.483861429617              0.821490752307             -2.671300000000              0.870267982043              0.716445364072 
