#  trailing_flap_deflection                       alpha                         Rey                        Mach                          CL                          CD                          Cm 
            -0.349065850399             -0.279252680319       20946096.775028303266              0.533918286300             -5.856453000000              1.968166574235              1.143868911736 
            -0.349065850399             -0.279252680319       24168573.201955735683              0.616059561116             -4.985863000000              1.842882382916              1.204109232429 
            -0.349065850399             -0.279252680319       25779811.415419451892              0.657130198524             -4.383548000000              1.678116084458              1.107904707419 
            -0.349065850399             -0.279252680319       27391049.628883168101              0.698200835931             -3.916282000000              1.479671779182              0.967354399496 
            -0.349065850399             -0.279252680319       29002287.842346876860              0.739271473339             -3.519652000000              1.365443410400              0.898690967621 
            -0.349065850399             -0.279252680319       32224764.269274316728              0.821412748154             -2.964841000000              1.165261185007              0.780583514965 
            -0.349065850399             -0.279252680319       33836002.482738025486              0.862483385562             -2.784712000000              1.100326552179              0.742380652496 
            -0.349065850399             -0.279252680319       15804165.305236073211              0.533918286300             -5.850759000000              1.966325315697              1.174079146193 
            -0.349065850399             -0.279252680319       18235575.352195467800              0.616059561116             -4.981106000000              1.845344251403              1.204118300893 
            -0.349065850399             -0.279252680319       19451280.375675167888              0.657130198524             -4.382840000000              1.677253435570              1.107901347174 
            -0.349065850399             -0.279252680319       20666985.399154864252              0.698200835931             -3.915641000000              1.479016364630              0.967354892866 
            -0.349065850399             -0.279252680319       21882690.422634560615              0.739271473339             -3.519348000000              1.364956658194              0.898681412989 
            -0.349065850399             -0.279252680319       24314100.469593957067              0.821412748154             -2.964435000000              1.164821769328              0.780573185086 
            -0.349065850399             -0.279252680319       25529805.493073653430              0.862483385562             -2.784302000000              1.099902563787              0.742367239196 
            -0.349065850399             -0.279252680319       11491644.769522590563              0.616059561116             -4.980149000000              1.844224790370              1.204133050302 
            -0.349065850399             -0.279252680319       12257754.420824095607              0.657130198524             -4.381800000000              1.675835586698              1.107893246704 
            -0.349065850399             -0.279252680319       13023864.072125604376              0.698200835931             -3.914575000000              1.477927823322              0.967354919542 
            -0.349065850399             -0.279252680319       13789973.723427107558              0.739271473339             -3.518850000000              1.364114695979              0.898662827484 
            -0.349065850399             -0.279252680319       15322193.026030123234              0.821412748154             -2.963698000000              1.164055049231              0.780553612455 
            -0.349065850399             -0.279252680319       16088302.677331626415              0.862483385562             -2.783601000000              1.099169463365              0.742342157071 
            -0.349065850399             -0.279252680319        7540114.348112707958              0.616059561116             -4.979226000000              1.843153219006              1.204145231822 
            -0.349065850399             -0.279252680319        8042788.637986890972              0.657130198524             -4.380751000000              1.674436731902              1.107882439240 
            -0.349065850399             -0.279252680319        8545462.927861070260              0.698200835931             -3.913594000000              1.476877838567              0.967353621882 
            -0.349065850399             -0.279252680319        9048137.217735251412              0.739271473339             -3.518357000000              1.363268646727              0.898642098531 
            -0.349065850399             -0.279252680319       10053485.797483611852              0.821412748154             -2.963040000000              1.163341754690              0.780532348550 
            -0.349065850399             -0.279252680319       10556160.087357793003              0.862483385562             -2.782815000000              1.098412828365              0.742315305558 
            -0.349065850399             -0.279252680319        4036820.379967046436              0.616059561116             -4.977674000000              1.841397278337              1.204167142401 
            -0.349065850399             -0.279252680319        4305941.738631516695              0.657130198524             -4.378973000000              1.672164022527              1.107857681107 
            -0.349065850399             -0.279252680319        4575063.097295986488              0.698200835931             -3.911842000000              1.475238752699              0.967348761722 
            -0.349065850399             -0.279252680319        4844184.455960456282              0.739271473339             -3.517553000000              1.361841145166              0.898602602159 
            -0.349065850399             -0.279252680319        5382427.173289395869              0.821412748154             -2.961851000000              1.162161996072              0.780492723175 
            -0.349065850399             -0.279252680319        5651548.531953865662              0.862483385562             -2.781391000000              1.097100991247              0.742266323845 
            -0.349065850399             -0.279252680319        2267634.794251151383              0.616059561116             -4.968445000000              1.829526835027              1.192934568964 
            -0.349065850399             -0.279252680319        2418810.447201228235              0.657130198524             -4.377368000000              1.670007466571              1.107826261746 
            -0.349065850399             -0.279252680319        2569986.100151305087              0.698200835931             -3.909867000000              1.473629009018              0.967340820505 
            -0.349065850399             -0.279252680319        2721161.753101381939              0.739271473339             -3.516769000000              1.360325707877              0.898557488490 
            -0.349065850399             -0.279252680319        3023513.059001535177              0.821412748154             -2.960726000000              1.161057162575              0.780446332876 
            -0.349065850399             -0.279252680319        3174688.711951612029              0.862483385562             -2.779693000000              1.095640147203              0.742212277828 
            -0.349065850399             -0.279252680319        1256706.241132060066              0.616059561116             -4.970388000000              1.826407106918              1.192363396397 
            -0.349065850399             -0.279252680319        1340486.657207530923              0.657130198524             -4.376131000000              1.668557500509              1.099604471322 
            -0.349065850399             -0.279252680319        1424267.073283001548              0.698200835931             -3.907481000000              1.471921173918              0.967332505188 
            -0.349065850399             -0.279252680319        1508047.489358471939              0.739271473339             -3.515863000000              1.358564689576              0.898499898582 
            -0.349065850399             -0.279252680319        1675608.321509413421              0.821412748154             -2.959153000000              1.159741712662              0.780390744090 
            -0.349065850399             -0.279252680319        1759388.737584884046              0.862483385562             -2.777666000000              1.093979655884              0.742145690385 
            -0.349065850399             -0.209439510239       22557334.988492023200              0.574988923708             -5.332388000000              1.623226747804              1.270953331303 
            -0.349065850399             -0.209439510239       24168573.201955735683              0.616059561116             -4.680892000000              1.446299756877              1.134755511065 
            -0.349065850399             -0.209439510239       25779811.415419451892              0.657130198524             -4.113020000000              1.315705786640              1.033793334212 
            -0.349065850399             -0.209439510239       27391049.628883168101              0.698200835931             -3.649852000000              1.182729461580              0.922553442892 
            -0.349065850399             -0.209439510239       29002287.842346876860              0.739271473339             -3.233723000000              1.055557697884              0.826924487976 
            -0.349065850399             -0.209439510239       30613526.055810593069              0.780342110747             -2.941310000000              0.977136982061              0.761996444566 
            -0.349065850399             -0.209439510239       32224764.269274316728              0.821412748154             -2.701656000000              0.908319190587              0.713784770094 
            -0.349065850399             -0.209439510239       33836002.482738025486              0.862483385562             -2.525883000000              0.859025801003              0.677795392423 
            -0.349065850399             -0.209439510239       17019870.328715771437              0.574988923708             -5.331746000000              1.622481153078              1.270980402972 
            -0.349065850399             -0.209439510239       18235575.352195467800              0.616059561116             -4.680187000000              1.445529683734              1.134770480460 
            -0.349065850399             -0.209439510239       19451280.375675167888              0.657130198524             -4.112343000000              1.315011905311              1.033797397319 
            -0.349065850399             -0.209439510239       20666985.399154864252              0.698200835931             -3.649177000000              1.182011562331              0.922554659505 
            -0.349065850399             -0.209439510239       21882690.422634560615              0.739271473339             -3.233252000000              1.055054762782              0.826922126622 
            -0.349065850399             -0.209439510239       23098395.446114256978              0.780342110747             -2.941599000000              0.977273923882              0.761964392822 
            -0.349065850399             -0.209439510239       24314100.469593957067              0.821412748154             -2.702697000000              0.908988445001              0.713369509874 
            -0.349065850399             -0.209439510239       25529805.493073653430              0.862483385562             -2.520838000000              0.855986551605              0.677419768115 
            -0.349065850399             -0.209439510239       10725535.118221085519              0.574988923708             -5.330664000000              1.621166875156              1.271019995177 
            -0.349065850399             -0.209439510239       11491644.769522590563              0.616059561116             -4.678985000000              1.444213850119              1.134795585043 
            -0.349065850399             -0.209439510239       12257754.420824095607              0.657130198524             -4.111213000000              1.313811480083              1.033802131912 
            -0.349065850399             -0.209439510239       13023864.072125604376              0.698200835931             -3.647639000000              1.180573699913              0.922554177222 
            -0.349065850399             -0.209439510239       13789973.723427107558              0.739271473339             -3.232327000000              1.054145122659              0.826914891034 
            -0.349065850399             -0.209439510239       14556083.374728614464              0.780342110747             -2.941930000000              0.977453918181              0.761897678460 
            -0.349065850399             -0.209439510239       15322193.026030123234              0.821412748154             -2.704305000000              0.909446941986              0.713203192742 
            -0.349065850399             -0.209439510239       16088302.677331626415              0.862483385562             -2.523121000000              0.857516980989              0.676696859698 
            -0.349065850399             -0.209439510239        7037440.058238528669              0.574988923708             -5.329735000000              1.619962910889              1.271047834463 
            -0.349065850399             -0.209439510239        7540114.348112707958              0.616059561116             -4.690511000000              1.460271762080              1.134818182877 
            -0.349065850399             -0.209439510239        8042788.637986890972              0.657130198524             -4.110150000000              1.312653540721              1.033803330612 
            -0.349065850399             -0.209439510239        8545462.927861070260              0.698200835931             -3.645827000000              1.179000393394              0.922550200616 
            -0.349065850399             -0.209439510239        9048137.217735251412              0.739271473339             -3.231393000000              1.053213508112              0.826903765946 
            -0.349065850399             -0.209439510239        9550811.507609430701              0.780342110747             -2.942230000000              0.977601901638              0.761835491871 
            -0.349065850399             -0.209439510239       10053485.797483611852              0.821412748154             -2.699754000000              0.907442324446              0.712136470940 
            -0.349065850399             -0.209439510239       10556160.087357793003              0.862483385562             -2.524081000000              0.858789332884              0.675900581185 
            -0.349065850399             -0.209439510239        3767699.021302577108              0.574988923708             -5.328262000000              1.618181670530              1.271064360366 
            -0.349065850399             -0.209439510239        4036820.379967046436              0.616059561116             -4.689123000000              1.459340283242              1.134849956593 
            -0.349065850399             -0.209439510239        4305941.738631516695              0.657130198524             -4.108247000000              1.310736708942              1.033797155992 
            -0.349065850399             -0.209439510239        4575063.097295986488              0.698200835931             -3.644746000000              1.164921887201              0.922536090176 
            -0.349065850399             -0.209439510239        4844184.455960456282              0.739271473339             -3.229636000000              1.051574363314              0.826876341481 
            -0.349065850399             -0.209439510239        5113305.814624925144              0.780342110747             -2.942723000000              0.977894525391              0.761730092922 
            -0.349065850399             -0.209439510239        5382427.173289395869              0.821412748154             -2.701773000000              0.909083374143              0.710914128659 
            -0.349065850399             -0.209439510239        5651548.531953865662              0.862483385562             -2.527714000000              0.861079602673              0.673892143092 
            -0.349065850399             -0.209439510239        2116459.141301074531              0.574988923708             -5.327199000000              1.616859142888              1.271049077496 
            -0.349065850399             -0.209439510239        2267634.794251151383              0.616059561116             -4.687250000000              1.458024110953              1.134879068839 
            -0.349065850399             -0.209439510239        2418810.447201228235              0.657130198524             -4.115185000000              1.287811802140              1.033780552444 
            -0.349065850399             -0.209439510239        2569986.100151305087              0.698200835931             -3.637968000000              1.163040414767              0.922510951032 
            -0.349065850399             -0.209439510239        2721161.753101381939              0.739271473339             -3.227628000000              1.049802724894              0.826836727280 
            -0.349065850399             -0.209439510239        2872337.406051458791              0.780342110747             -2.943223000000              0.978243015013              0.761610409601 
            -0.349065850399             -0.209439510239        3023513.059001535177              0.821412748154             -2.701283000000              0.909503757339              0.709171091577 
            -0.349065850399             -0.209439510239        3174688.711951612029              0.862483385562             -2.514169000000              0.852779215730              0.675796090405 
            -0.349065850399             -0.209439510239        1172925.825056589441              0.574988923708             -5.326514000000              1.615932065360              1.271005332572 
            -0.349065850399             -0.209439510239        1256706.241132060066              0.616059561116             -4.684849000000              1.455967244959              1.134907135083 
            -0.349065850399             -0.209439510239        1340486.657207530923              0.657130198524             -4.113360000000              1.286299953298              1.033749220644 
            -0.349065850399             -0.209439510239        1424267.073283001548              0.698200835931             -3.639229000000              1.173004028596              0.921950477823 
            -0.349065850399             -0.209439510239        1508047.489358471939              0.739271473339             -3.225049000000              1.047659369512              0.826779012651 
            -0.349065850399             -0.209439510239        1591827.905433942564              0.780342110747             -2.935359000000              0.972778273702              0.761463864204 
            -0.349065850399             -0.209439510239        1675608.321509413421              0.821412748154             -2.693980000000              0.904032676321              0.712967526909 
            -0.349065850399             -0.209439510239        1759388.737584884046              0.862483385562             -2.514264000000              0.853327726720              0.674674171773 
            -0.349065850399             -0.139626340160       25779811.415419451892              0.657130198524             -3.822159000000              0.980191653093              0.966521812826 
            -0.349065850399             -0.139626340160       27391049.628883168101              0.698200835931             -3.359272000000              0.874100571325              0.863098884673 
            -0.349065850399             -0.139626340160       29002287.842346876860              0.739271473339             -2.973722000000              0.793325789194              0.773626660971 
            -0.349065850399             -0.139626340160       30613526.055810593069              0.780342110747             -2.645714000000              0.721359725290              0.703141172000 
            -0.349065850399             -0.139626340160       32224764.269274316728              0.821412748154             -2.398697000000              0.669625105601              0.650410100780 
            -0.349065850399             -0.139626340160       33836002.482738025486              0.862483385562             -2.206666000000              0.624923850410              0.617510863277 
            -0.349065850399             -0.139626340160       19451280.375675167888              0.657130198524             -3.821617000000              0.979681288687              0.966529166486 
            -0.349065850399             -0.139626340160       20666985.399154864252              0.698200835931             -3.358703000000              0.873630765062              0.863103790968 
            -0.349065850399             -0.139626340160       21882690.422634560615              0.739271473339             -2.973776000000              0.793470035734              0.773618300867 
            -0.349065850399             -0.139626340160       23098395.446114256978              0.780342110747             -2.645957000000              0.721524695337              0.703140134483 
            -0.349065850399             -0.139626340160       24314100.469593957067              0.821412748154             -2.391767000000              0.666112457811              0.653814201587 
            -0.349065850399             -0.139626340160       25529805.493073653430              0.862483385562             -2.207410000000              0.625386669541              0.617103076144 
            -0.349065850399             -0.139626340160       12257754.420824095607              0.657130198524             -3.820740000000              0.978810095205              0.966537282430 
            -0.349065850399             -0.139626340160       13023864.072125604376              0.698200835931             -3.357518000000              0.872738619228              0.863108237183 
            -0.349065850399             -0.139626340160       13789973.723427107558              0.739271473339             -2.973924000000              0.793721750643              0.773600184054 
            -0.349065850399             -0.139626340160       14556083.374728614464              0.780342110747             -2.646167000000              0.721790328725              0.703134872049 
            -0.349065850399             -0.139626340160       15322193.026030123234              0.821412748154             -2.392125000000              0.666515524389              0.653717929895 
            -0.349065850399             -0.139626340160       16088302.677331626415              0.862483385562             -2.208917000000              0.626436335371              0.616232823800 
            -0.349065850399             -0.139626340160        8042788.637986890972              0.657130198524             -3.819875000000              0.977957831822              0.966538050786 
            -0.349065850399             -0.139626340160        8545462.927861070260              0.698200835931             -3.356351000000              0.871856076630              0.863106350589 
            -0.349065850399             -0.139626340160        9048137.217735251412              0.739271473339             -2.974058000000              0.794038878084              0.773577504945 
