#  trailing_flap_deflection                       alpha                         Rey                        Mach                          CL                          CD                          Cm 
            -0.349065850399             -0.279252680319       19603266.610447023064              0.533950953226             -5.648702000000              1.840939428806              1.032041453312 
            -0.349065850399             -0.279252680319       21111210.195866022259              0.575024103474             -5.264056000000              1.844578895152              1.103489085195 
            -0.349065850399             -0.279252680319       22619153.781285025179              0.616097253723             -4.901830000000              1.875067644092              1.237920666114 
            -0.349065850399             -0.279252680319       24127097.366704039276              0.657170403971             -4.349611000000              1.663210983495              1.090693176064 
            -0.349065850399             -0.279252680319       25635040.952123034745              0.698243554219             -3.886088000000              1.466362009907              0.951387166180 
            -0.349065850399             -0.279252680319       27142984.537542037666              0.739316704467             -3.475918000000              1.344848529052              0.877918153136 
            -0.349065850399             -0.279252680319       28650928.122961036861              0.780389854715             -3.161822000000              1.232976550844              0.810753830525 
            -0.349065850399             -0.279252680319       30158871.708380039781              0.821463004964             -2.923929000000              1.147563536475              0.760617278502 
            -0.349065850399             -0.279252680319       31666815.293799042702              0.862536155212             -2.742251000000              1.082231308821              0.722408722515 
            -0.349065850399             -0.279252680319       14790978.451100993901              0.533950953226             -5.611738000000              1.907631523086              1.080716620090 
            -0.349065850399             -0.279252680319       15928746.024262605235              0.575024103474             -5.261311000000              1.847085034728              1.103511828465 
            -0.349065850399             -0.279252680319       17066513.597424224019              0.616097253723             -4.900179000000              1.873663985767              1.237919630761 
            -0.349065850399             -0.279252680319       18204281.170585837215              0.657170403971             -4.349392000000              1.662682514747              1.090691089381 
            -0.349065850399             -0.279252680319       19342048.743747450411              0.698243554219             -3.885680000000              1.465871686123              0.951388318972 
            -0.349065850399             -0.279252680319       20479816.316909063607              0.739316704467             -3.475456000000              1.344346666499              0.877911504829 
            -0.349065850399             -0.279252680319       21617583.890070680529              0.780389854715             -3.161641000000              1.232626878027              0.810745494115 
            -0.349065850399             -0.279252680319       22755351.463232293725              0.821463004964             -2.923507000000              1.147169185160              0.760608021544 
            -0.349065850399             -0.279252680319       23893119.036393910646              0.862536155212             -2.741902000000              1.081923376830              0.722397980866 
            -0.349065850399             -0.279252680319        9320938.159116119146              0.533950953226             -5.632698000000              1.840335649712              1.042894238107 
            -0.349065850399             -0.279252680319       10037933.402125047520              0.575024103474             -5.260775000000              1.846308875245              1.103551664928 
            -0.349065850399             -0.279252680319       10754928.645133983344              0.616097253723             -4.900090000000              1.872659470734              1.237914318008 
            -0.349065850399             -0.279252680319       11471923.888142915443              0.657170403971             -4.348053000000              1.661258298258              1.090685276878 
            -0.349065850399             -0.279252680319       12188919.131151843816              0.698243554219             -3.884553000000              1.464844611994              0.951389510116 
            -0.349065850399             -0.279252680319       12905914.374160777777              0.739316704467             -3.474449000000              1.343368315873              0.877898146087 
            -0.349065850399             -0.279252680319       13622909.617169709876              0.780389854715             -3.160554000000              1.231671185972              0.810729247336 
            -0.349065850399             -0.279252680319       14339904.860178640112              0.821463004964             -2.922913000000              1.146565703564              0.760590286509 
            -0.349065850399             -0.279252680319       15056900.103187575936              0.862536155212             -2.741223000000              1.081348845855              0.722377563847 
            -0.349065850399             -0.279252680319        6115829.453571114689              0.533950953226             -5.574811000000              1.890802928577              1.129205147830 
            -0.349065850399             -0.279252680319        6586277.873076584190              0.575024103474             -5.262354000000              1.842630780349              1.103590618201 
            -0.349065850399             -0.279252680319        7056726.292582055554              0.616097253723             -4.899105000000              1.871195818148              1.237905875456 
            -0.349065850399             -0.279252680319        7527174.712087525055              0.657170403971             -4.347258000000              1.660143202793              1.090676369985 
            -0.349065850399             -0.279252680319        7997623.131592995487              0.698243554219             -3.883710000000              1.463979699524              0.951389161137 
            -0.349065850399             -0.279252680319        8468071.551098465919              0.739316704467             -3.473587000000              1.342497350758              0.877882718302 
            -0.349065850399             -0.279252680319        8938519.970603935421              0.780389854715             -3.160126000000              1.231114153580              0.810711044209 
            -0.349065850399             -0.279252680319        9408968.390109406784              0.821463004964             -2.922126000000              1.145852864581              0.760570783767 
            -0.349065850399             -0.279252680319        9879416.809614876285              0.862536155212             -2.740483000000              1.080774058119              0.722355581622 
            -0.349065850399             -0.279252680319        3274287.873997313902              0.533950953226             -5.634939000000              1.840628641558              1.027471255636 
            -0.349065850399             -0.279252680319        3526156.171997107100              0.575024103474             -5.261558000000              1.840876978299              1.103658614440 
